types,uri,prefLabel,notations,altLabels,definition,exactMatches,inScheme,topConceptOf,isSubjectOfs,collections,casNumbers,inchi,iupacName,pubchem,smiles,formula,vmmParameterIds,seeAlso,inchikey
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KRRBFUJMQBDDPR-UHFFFAOYSA-N,tetrabutylammonium cyanide,T4C4yNH4CN,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,10442-39-4|71887-25-7,"InChI=1S/C16H36N.CN/c1-5-9-13-17(14-10-6-2,15-11-7-3)16-12-8-4;1-2/h5-16H2,1-4H3;/q+1;-1",tetrabutylazanium cyanide,165872,CCCC[N+](CCCC)(CCCC)CCCC.[C-]#N,C17H36N2,,https://pubchem.ncbi.nlm.nih.gov/compound/165872,InChIKey=KRRBFUJMQBDDPR-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KRTSDMXIXPKRQR-AATRIKPKSA-N,monocrotofos,Mctfs|azdn,azodrin,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,6923-22-4|83857-41-4|2157-98-4,"InChI=1S/C7H14NO5P/c1-6(5-7(9)8-2)13-14(10,11-3)12-4/h5H,1-4H3,(H,8,9)/b6-5+","['dimethyl (4-methylamino-4-oxobut-2-en-2-yl) phosphate', 'dimethyl [(E)-4-methylamino-4-oxobut-2-en-2-yl] phosphate']",5371562,CC(=CC(=O)NC)OP(=O)(OC)OC,C7H14NO5P,,https://pubchem.ncbi.nlm.nih.gov/compound/5371562,InChIKey=KRTSDMXIXPKRQR-AATRIKPKSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KRZUZYJEQBXUIN-UHFFFAOYSA-N,cyprofuram,cypfrm,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,69581-33-5,"InChI=1S/C14H14ClNO3/c15-10-2-1-3-11(8-10)16(13(17)9-4-5-9)12-6-7-19-14(12)18/h1-3,8-9,12H,4-7H2",N-(3-chlorophenyl)-N-(2-oxooxolan-3-yl)cyclopropanecarboxamide,50590,C1CC1C(=O)N(C2CCOC2=O)C3=CC(=CC=C3)Cl,C14H14ClNO3,,https://pubchem.ncbi.nlm.nih.gov/compound/50590,InChIKey=KRZUZYJEQBXUIN-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KSEZPRJUTHMFGZ-UHFFFAOYSA-N,versalide,verslde,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,88-29-9|1401-76-9,"InChI=1S/C18H26O/c1-7-13-10-15-16(11-14(13)12(2)19)18(5,6)9-8-17(15,3)4/h10-11H,7-9H2,1-6H3","1-(3-ethyl-5,5,8,8-tetramethyl-6,7-dihydronaphthalen-2-yl)ethanone",6930,CCC1=CC2=C(C=C1C(=O)C)C(CCC2(C)C)(C)C,C18H26O,,https://pubchem.ncbi.nlm.nih.gov/compound/6930,InChIKey=KSEZPRJUTHMFGZ-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KSMVNVHUTQZITP-UHFFFAOYSA-N,"2,3,7,8-tetrachloordibenzofuraan",PCDF83," 2,3,7,8-tetrachloordibenzofuraan|2,3,7,8-tetrachloordibenzofuraan (tecdf)|2,3,7,8-tetrachloordibenzofuran",,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_51207-31-9,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,"LUC/VI/002VLAR II+ bijlagen en VLAR III (D3, diverse art)  'dioxinen en furanen'",https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/lucht|https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/water,51207-31-9,InChI=1S/C12H4Cl4O/c13-7-1-5-6-2-8(14)10(16)4-12(6)17-11(5)3-9(7)15/h1-4H,"2,3,7,8-TETRACHLORODIBENZOFURAN",39929,C1=C2C3=CC(=C(C=C3OC2=CC(=C1Cl)Cl)Cl)Cl,C12H4Cl4O,1237,https://pubchem.ncbi.nlm.nih.gov/compound/39929,InChIKey=KSMVNVHUTQZITP-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KSQXVLVXUFHGJQ-UHFFFAOYSA-M,natrium-ortho-fenylfenaat,NaoFyfnt,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,132-27-4|6152-33-6,"InChI=1S/C12H10O.Na/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10;/h1-9,13H;/q;+1/p-1",sodium 2-phenylphenolate,8587,C1=CC=C(C=C1)C2=CC=CC=C2[O-].[Na+],C12H9NaO,,https://pubchem.ncbi.nlm.nih.gov/compound/8587,InChIKey=KSQXVLVXUFHGJQ-UHFFFAOYSA-M
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KTWOOEGAPBSYNW-UHFFFAOYSA-N,ferroceen,ferrcn,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,102-54-5|51364-12-6|55404-68-7,InChI=1S/2C5H5.Fe/c2*1-2-4-5-3-1;/h2*1-5H;/q2*-1;+2,"cyclopenta-1,3-diene; iron(+2) cation",7611,[CH-]1C=CC=C1.[CH-]1C=CC=C1.[Fe+2],C10H10Fe,,https://pubchem.ncbi.nlm.nih.gov/compound/7611,InChIKey=KTWOOEGAPBSYNW-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KUAZQDVKQLNFPE-UHFFFAOYSA-N,thiram,thirm,,,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_137-26-8,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/water,137-26-8|39456-80-9|12680-07-8|56645-31-9|93196-73-7|66173-72-6|12680-62-5,InChI=1S/C6H12N2S4/c1-7(2)5(9)11-12-6(10)8(3)4/h1-4H3,dimethylcarbamothioylsulfanyl dimethylaminomethanedithioate,5455,CN(C)C(=S)SSC(=S)N(C)C,C6H12N2S4,1473,https://pubchem.ncbi.nlm.nih.gov/compound/5455,InChIKey=KUAZQDVKQLNFPE-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KUCPUSUXIGWHFB-UHFFFAOYSA-N,difenyltin,,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,1011-95-6|6381-06-2,InChI=1S/2C6H5.Sn/c2*1-2-4-6-5-3-1;/h2*1-5H;,di(phenyl)tin,70535,C1=CC=C(C=C1)[Sn]C2=CC=CC=C2,C12H10Sn,,https://pubchem.ncbi.nlm.nih.gov/compound/70535,InChIKey=KUCPUSUXIGWHFB-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KUFFULVDNCHOFZ-UHFFFAOYSA-N,"2,4-xylenol",24DC1yFol,"2,4-dimethylfenol|2,4-xylenol ",,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_105-67-9,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,geen LUC beschikbaarVLAREM II bijlage 4.4.2,https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/lucht|https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/water,105-67-9,"InChI=1S/C8H10O/c1-6-3-4-8(9)7(2)5-6/h3-5,9H,1-2H3","2,4-Dimethylphenol",7771,CC1=CC(=C(C=C1)O)C,C8H10O,207,https://pubchem.ncbi.nlm.nih.gov/compound/7771,InChIKey=KUFFULVDNCHOFZ-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KUPLEGDPSCCPJI-UHFFFAOYSA-N,tetracontaan,C40a,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,4181-95-7,"InChI=1S/C40H82/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-37-39-40-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-40H2,1-2H3",TETRACONTANE,20149,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,C40H82,,https://pubchem.ncbi.nlm.nih.gov/compound/20149,InChIKey=KUPLEGDPSCCPJI-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KVBGVZZKJNLNJU-UHFFFAOYSA-N,2-naftaleensulfonzuur,2Nafsfzr,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,120-18-3|54257-18-0,"InChI=1S/C10H8O3S/c11-14(12,13)10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,(H,11,12,13)",naphthalene-2-sulfonic acid,8420,C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)O,C10H8O3S,,https://pubchem.ncbi.nlm.nih.gov/compound/8420,InChIKey=KVBGVZZKJNLNJU-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KVBKAPANDHPRDG-UHFFFAOYSA-N,"1,2-dibroomtetrafluorethaan",halon2402,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,124-73-2|76199-55-8,"InChI=1S/C2Br2F4/c3-1(5,6)2(4,7)8","1,2-Dibromo-1,1,2,2-tetrafluoroethane",31301,C(C(F)(F)Br)(F)(F)Br,C2Br2F4,,https://pubchem.ncbi.nlm.nih.gov/compound/31301,InChIKey=KVBKAPANDHPRDG-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KVFIJIWMDBAGDP-UHFFFAOYSA-N,2-ethylpyrazine,2C2yprzne,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,1392-50-3|13925-00-3,"InChI=1S/C6H8N2/c1-2-6-5-7-3-4-8-6/h3-5H,2H2,1H3",2-ETHYLPYRAZINE,26331,CCC1=NC=CN=C1,C6H8N2,,https://pubchem.ncbi.nlm.nih.gov/compound/26331,InChIKey=KVFIJIWMDBAGDP-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KVGLBTYUCJYMND-UHFFFAOYSA-N,fonofos,fonfs,,,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_944-22-9,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/water,944-22-9|66767-39-3,"InChI=1S/C10H15OPS2/c1-3-11-12(13,4-2)14-10-8-6-5-7-9-10/h5-9H,3-4H2,1-2H3",ethoxy-ethyl-phenylsulfanyl-sulfanylidenephosphorane,13676,CCOP(=S)(CC)SC1=CC=CC=C1,C10H15OPS2,805,https://pubchem.ncbi.nlm.nih.gov/compound/13676,InChIKey=KVGLBTYUCJYMND-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KVMPUXDNESXNOH-UHFFFAOYSA-N,tris-(2-chloorisopropyl)-fosfaat,TClC3yPO4,tris(1-chloor-2-propyl)fosfaat,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,215035-31-7|16839-32-0|76025-08-6|13674-84-5,"InChI=1S/C9H18Cl3O4P/c1-7(4-10)14-17(13,15-8(2)5-11)16-9(3)6-12/h7-9H,4-6H2,1-3H3",tris(1-chloropropan-2-yl) phosphate,26176,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,C9H18Cl3O4P,,https://pubchem.ncbi.nlm.nih.gov/compound/26176,InChIKey=KVMPUXDNESXNOH-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KVNYFPKFSJIPBJ-UHFFFAOYSA-N,"1,2-diethylbenzeen",12DC2yBen,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,135-01-3|25340-17-4|1300-82-9,"InChI=1S/C10H14/c1-3-9-7-5-6-8-10(9)4-2/h5-8H,3-4H2,1-2H3","1,2-DIETHYLBENZENE",8657,CCC1=CC=CC=C1CC,C10H14,,https://pubchem.ncbi.nlm.nih.gov/compound/8657,InChIKey=KVNYFPKFSJIPBJ-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KVQVGSDBGJXNGV-UHFFFAOYSA-N,2-methyloctadecaan,2C1yC18a,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,1560-88-9,"InChI=1S/C19H40/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(2)3/h19H,4-18H2,1-3H3",2-METHYLOCTADECANE,15264,CCCCCCCCCCCCCCCCC(C)C,C19H40,,https://pubchem.ncbi.nlm.nih.gov/compound/15264,InChIKey=KVQVGSDBGJXNGV-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KVWWIYGFBYDJQC-UHFFFAOYSA-N,methyldihydrojasmonaat,C1yDHjasmnt,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,24851-98-7|29852-02-6|2630-39-9|80450-69-7,"InChI=1S/C13H22O3/c1-3-4-5-6-11-10(7-8-12(11)14)9-13(15)16-2/h10-11H,3-9H2,1-2H3",methyl 2-(3-oxo-2-pentylcyclopentyl)acetate,102861,CCCCCC1C(CCC1=O)CC(=O)OC,C13H22O3,,https://pubchem.ncbi.nlm.nih.gov/compound/102861,InChIKey=KVWWIYGFBYDJQC-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KWGUFOITWDSNQY-UHFFFAOYSA-N,ethylbromofos,C2yBrfs,bromofos-ethyl|bromophos-ethyl,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,4824-78-6,"InChI=1S/C10H12BrCl2O3PS/c1-3-14-17(18,15-4-2)16-10-6-8(12)7(11)5-9(10)13/h5-6H,3-4H2,1-2H3","(4-bromo-2,5-dichlorophenoxy)-diethoxy-sulfanylidenephosphorane",20965,CCOP(=S)(OCC)OC1=CC(=C(C=C1Cl)Br)Cl,C10H12BrCl2O3PS,,https://pubchem.ncbi.nlm.nih.gov/compound/20965,InChIKey=KWGUFOITWDSNQY-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KWIXNFOTNVKIGM-UHFFFAOYSA-N,2-chloor-5-nitroaniline,2Cl5NO2An,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,6283-25-6,"InChI=1S/C6H5ClN2O2/c7-5-2-1-4(9(10)11)3-6(5)8/h1-3H,8H2",2-Chloro-5-nitroaniline,22691,C1=CC(=C(C=C1[N+](=O)[O-])N)Cl,C6H5ClN2O2,,https://pubchem.ncbi.nlm.nih.gov/compound/22691,InChIKey=KWIXNFOTNVKIGM-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KWKAKUADMBZCLK-UHFFFAOYSA-N,1-octeen,1C8e,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,"LUC/IV/005, LUC/IV/011, LUC/IV/000VLAR II bijl. 4.4.2 'Olefinische koolwaterstoffen (behalve 1,3-butadieen)'",https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/lucht,68526-54-5|68527-00-4|111-66-0,"InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h3H,1,4-8H2,2H3",oct-1-ene,8125,CCCCCCC=C,C8H16,,https://pubchem.ncbi.nlm.nih.gov/compound/8125,InChIKey=KWKAKUADMBZCLK-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KWKXNDCHNDYVRT-UHFFFAOYSA-N,dodecylbenzeen,dodcBen,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,68442-69-3|29986-57-0|123-01-3|28776-38-7,"InChI=1S/C18H30/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18/h11,13-14,16-17H,2-10,12,15H2,1H3",Dodecylbenzene,31237,CCCCCCCCCCCCC1=CC=CC=C1,C18H30,,https://pubchem.ncbi.nlm.nih.gov/compound/31237,InChIKey=KWKXNDCHNDYVRT-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KWOLFJPFCHCOCG-UHFFFAOYSA-N,acetofenon,actfnn,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,98-86-2,"InChI=1S/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3",1-Phenylethanone,7410,CC(=O)C1=CC=CC=C1,C8H8O,,https://pubchem.ncbi.nlm.nih.gov/compound/7410,InChIKey=KWOLFJPFCHCOCG-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KWOLJWUETSQNHB-CFLUDCDHSA-N,doxycycline,doxccne,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,69935-17-7|564-25-0,"InChI=1S/C22H24N2O8.ClH.2H2O/c1-7-8-5-4-6-9(25)11(8)16(26)12-10(7)17(27)14-15(24(2)3)18(28)13(21(23)31)20(30)22(14,32)19(12)29;;;/h4-7,10,14-15,17,25-27,31-32H,23H2,1-3H3;1H;2*1H2/b21-13-;;;/t7-,10+,14+,15-,17-,22-;;;/m0.../s1","(2Z,4S,4aR,5S,5aR,6R,12aS)-2-(amino-hydroxymethylidene)-4-dimethylamino-5,10,11,12a-tetrahydroxy-6-methyl-4a,5,5a,6-tetrahydro-4H-tetracene-1,3,12-trione dihydrate hydrochloride",5488501,CC1C2C(C3C(C(=O)C(=C(N)O)C(=O)C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O.O.O.Cl,C22H29ClN2O10,,https://pubchem.ncbi.nlm.nih.gov/compound/5488501,InChIKey=KWOLJWUETSQNHB-CFLUDCDHSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KWTSXDURSIMDCE-UHFFFAOYSA-N,amfetamine,amfAe,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,300-62-9,"InChI=1S/C9H13N/c1-8(10)7-9-5-3-2-4-6-9/h2-6,8H,7,10H2,1H3",1-phenylpropan-2-amine,3007,CC(CC1=CC=CC=C1)N,C9H13N,,https://pubchem.ncbi.nlm.nih.gov/compound/3007,InChIKey=KWTSXDURSIMDCE-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KWWWFTBWCKTBQI-UHFFFAOYSA-N,4-(1-hydroxy-1-methylethyl)-acetofenon,41HOx1C1yC2y,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,54549-72-3,"InChI=1S/C11H14O2/c1-8(12)9-4-6-10(7-5-9)11(2,3)13/h4-7,13H,1-3H3",1-[4-(2-hydroxypropan-2-yl)phenyl]ethanone,41122,CC(=O)C1=CC=C(C=C1)C(C)(C)O,C11H14O2,,https://pubchem.ncbi.nlm.nih.gov/compound/41122,InChIKey=KWWWFTBWCKTBQI-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KWYUFKZDYYNOTN-UHFFFAOYSA-M,kaliumhydroxide,KOH,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,71769-53-4|1310-58-3|29857-72-5,InChI=1S/K.H2O/h;1H2/q+1;/p-1,POTASSIUM HYDROXIDE,14797,[OH-].[K+],HKO,,https://pubchem.ncbi.nlm.nih.gov/compound/14797,InChIKey=KWYUFKZDYYNOTN-UHFFFAOYSA-M
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KXDAEFPNCMNJSK-UHFFFAOYSA-N,benzamide,benzAd,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,55-21-0|27208-38-4,"InChI=1S/C7H7NO/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H2,8,9)",Benzamide,2331,C1=CC=C(C=C1)C(=O)N,C7H7NO,,https://pubchem.ncbi.nlm.nih.gov/compound/2331,InChIKey=KXDAEFPNCMNJSK-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KXGYBSNVFXBPNO-UHFFFAOYSA-N,monalide,monlde,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,7287-36-7,"InChI=1S/C13H18ClNO/c1-4-9-13(2,3)12(16)15-11-7-5-10(14)6-8-11/h5-8H,4,9H2,1-3H3,(H,15,16)","N-(4-Chlorophenyl)-2,2-dimethylpentanamide",23715,CCCC(C)(C)C(=O)NC1=CC=C(C=C1)Cl,C13H18ClNO,,https://pubchem.ncbi.nlm.nih.gov/compound/23715,InChIKey=KXGYBSNVFXBPNO-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/KXKVLQRXCPHEJC-UHFFFAOYSA-N,methylacetaat,C1yactt,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,"LUC/IV/004, LUC/IV/000VLAR II bijl. 4.4.2",https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/lucht,79-20-9,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,METHYL ACETATE,6584,CC(=O)OC,C3H6O2,,https://pubchem.ncbi.nlm.nih.gov/compound/6584,InChIKey=KXKVLQRXCPHEJC-UHFFFAOYSA-N
